total,success,failure,corruptRecords
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 19, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 19, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 19, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 20, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 20, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 20, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 20, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 20, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 20, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 21, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 21, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 21, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 21, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 21, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 21, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 22, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 22, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 22, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 22, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 22, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 22, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 23, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 23, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 23, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 23, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 23, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 15, 23, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 0, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 0, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 0, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 0, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 0, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 0, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 1, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 1, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 1, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 1, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 1, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 1, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 2, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 2, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 2, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 2, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 2, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 2, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 3, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 3, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 3, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 3, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 3, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 3, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 4, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 4, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 4, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 4, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 4, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 4, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 5, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 5, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 5, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 5, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 5, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 5, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 6, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 6, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 6, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 6, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 6, 40), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 6, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 7, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 7, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 7, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 7, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 7, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 7, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 8, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 8, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 8, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 8, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 8, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 8, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 9, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 9, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 9, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 9, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 9, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 9, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 10, 0), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 10, 10), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 10, 20), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 10, 30), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 10, 40), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 10, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 11, 0), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 11, 10), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 11, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 11, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 11, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 11, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 12, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 12, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 12, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 12, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 12, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 12, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 13, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 13, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 13, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 13, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 13, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 13, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 14, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 14, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 14, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 14, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 14, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 14, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 15, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 15, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 15, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 15, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 15, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 15, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 16, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 16, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 16, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 16, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 16, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 16, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 17, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 17, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 17, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 17, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 17, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 17, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 18, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 18, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 18, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 18, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 18, 40), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 18, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 19, 0), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 19, 10), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 19, 20), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 19, 30), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 19, 40), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 19, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 20, 0), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 20, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 20, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 20, 30), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 20, 40), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 20, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 21, 0), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 21, 10), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 21, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 21, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 21, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 21, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 22, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 22, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 22, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 22, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 22, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 22, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 23, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 23, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 23, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 23, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 23, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 16, 23, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 0, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 0, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 0, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 0, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 0, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 0, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 1, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 1, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 1, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 1, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 1, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 1, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 2, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 2, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 2, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 2, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 2, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 2, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 3, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 3, 10), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 3, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 3, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 3, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 3, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 4, 0), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 4, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 4, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 4, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 4, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 4, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 5, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 5, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 5, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 5, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 5, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 5, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 6, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 6, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 6, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 6, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 6, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 6, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 7, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 7, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 7, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 7, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 7, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 7, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 8, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 8, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 8, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 8, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 8, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 8, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 9, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 9, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 9, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 9, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 9, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 9, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 10, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 10, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 10, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 10, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 10, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 10, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 11, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 11, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 11, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 11, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 11, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 11, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 12, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 12, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 12, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 12, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 12, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 12, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 13, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 13, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 13, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 13, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 13, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 13, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 14, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 14, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 14, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 14, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 14, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 14, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 15, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 15, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 15, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 15, 30), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 15, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 15, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 9, 17, 16, 0), 'Temp_C': '11.84'}"
